"legal_desktop_path","application_path","sha256","bytes"
"donors/custodyguide_v1complete_20260812/Projects/custody-guide/toolkit-reference/checklists/de-novo-hearing.md","docs/planning/original-context/main-donor-inspiration-content/custodyguide_v1complete_20260812/Projects/custody-guide/toolkit-package/plugin/skills/toolkit/content/toolkit/checklists/de-novo-hearing.md","0F1658B0274DF20E49B946C017B76A94182425876D0F4ADE278E099119259383","3144"
"donors/custodyguide_v1complete_20260812/Projects/custody-guide/toolkit-reference/checklists/discovery-response.md","docs/planning/original-context/skills/CURATED-custodyguide_v1/Projects/custody-guide/toolkit-reference/checklists/discovery-response.md","3B673CF1B318FD11CF5681BDE86318BF340551F5451E7686875CD3445DC79EB8","3094"
"donors/custodyguide_v1complete_20260812/Projects/custody-guide/toolkit-reference/checklists/discovery-response.md","docs/planning/original-context/skills/CURATED-custodyguide_v1/Projects/custody-guide/toolkit-package/plugin/skills/toolkit/content/toolkit/checklists/discovery-response.md","3B673CF1B318FD11CF5681BDE86318BF340551F5451E7686875CD3445DC79EB8","3094"
"donors/custodyguide_v1complete_20260812/Projects/custody-guide/toolkit-reference/checklists/discovery-response.md","docs/planning/original-context/main-donor-inspiration-content/custodyguide_v1complete_20260812/Projects/custody-guide/toolkit-reference/checklists/discovery-response.md","3B673CF1B318FD11CF5681BDE86318BF340551F5451E7686875CD3445DC79EB8","3094"
"donors/custodyguide_v1complete_20260812/Projects/custody-guide/toolkit-reference/checklists/discovery-response.md","docs/planning/original-context/main-donor-inspiration-content/custodyguide_v1complete_20260812/Projects/custody-guide/toolkit-package/plugin/skills/toolkit/content/toolkit/checklists/discovery-response.md","3B673CF1B318FD11CF5681BDE86318BF340551F5451E7686875CD3445DC79EB8","3094"
"donors/custodyguide_v1complete_20260812/Projects/custody-guide/toolkit-reference/checklists/evidentiary-hearing.md","docs/planning/original-context/skills/CURATED-custodyguide_v1/Projects/custody-guide/toolkit-reference/checklists/evidentiary-hearing.md","2375A6EBF5CCAB2C988B73D21555B78AA05B30CC32A918C09C3F3188AD74792D","3105"
"donors/custodyguide_v1complete_20260812/Projects/custody-guide/toolkit-reference/checklists/evidentiary-hearing.md","docs/planning/original-context/skills/CURATED-custodyguide_v1/Projects/custody-guide/toolkit-package/plugin/skills/toolkit/content/toolkit/checklists/evidentiary-hearing.md","2375A6EBF5CCAB2C988B73D21555B78AA05B30CC32A918C09C3F3188AD74792D","3105"
"donors/custodyguide_v1complete_20260812/Projects/custody-guide/toolkit-reference/checklists/evidentiary-hearing.md","docs/planning/original-context/main-donor-inspiration-content/custodyguide_v1complete_20260812/Projects/custody-guide/toolkit-reference/checklists/evidentiary-hearing.md","2375A6EBF5CCAB2C988B73D21555B78AA05B30CC32A918C09C3F3188AD74792D","3105"
"donors/custodyguide_v1complete_20260812/Projects/custody-guide/toolkit-reference/checklists/evidentiary-hearing.md","docs/planning/original-context/main-donor-inspiration-content/custodyguide_v1complete_20260812/Projects/custody-guide/toolkit-package/plugin/skills/toolkit/content/toolkit/checklists/evidentiary-hearing.md","2375A6EBF5CCAB2C988B73D21555B78AA05B30CC32A918C09C3F3188AD74792D","3105"
"donors/custodyguide_v1complete_20260812/Projects/custody-guide/toolkit-reference/checklists/exhibit-prep.md","docs/planning/original-context/skills/CURATED-custodyguide_v1/Projects/custody-guide/toolkit-reference/checklists/exhibit-prep.md","12A6B8F191114D7FEFE8EF7E01AAC9A3B7168C07BD2E858F91D95600E8634D5D","3050"
"donors/custodyguide_v1complete_20260812/Projects/custody-guide/toolkit-reference/checklists/exhibit-prep.md","docs/planning/original-context/skills/CURATED-custodyguide_v1/Projects/custody-guide/toolkit-package/plugin/skills/toolkit/content/toolkit/checklists/exhibit-prep.md","12A6B8F191114D7FEFE8EF7E01AAC9A3B7168C07BD2E858F91D95600E8634D5D","3050"
"donors/custodyguide_v1complete_20260812/Projects/custody-guide/toolkit-reference/checklists/exhibit-prep.md","docs/planning/original-context/main-donor-inspiration-content/custodyguide_v1complete_20260812/Projects/custody-guide/toolkit-reference/checklists/exhibit-prep.md","12A6B8F191114D7FEFE8EF7E01AAC9A3B7168C07BD2E858F91D95600E8634D5D","3050"
"donors/custodyguide_v1complete_20260812/Projects/custody-guide/toolkit-reference/checklists/exhibit-prep.md","docs/planning/original-context/main-donor-inspiration-content/custodyguide_v1complete_20260812/Projects/custody-guide/toolkit-package/plugin/skills/toolkit/content/toolkit/checklists/exhibit-prep.md","12A6B8F191114D7FEFE8EF7E01AAC9A3B7168C07BD2E858F91D95600E8634D5D","3050"
"donors/custodyguide_v1complete_20260812/Projects/custody-guide/toolkit-reference/checklists/hearing-day.md","docs/planning/original-context/skills/CURATED-custodyguide_v1/Projects/custody-guide/toolkit-reference/checklists/hearing-day.md","C8BA73DE34B12AA145BF4BE325D5EDEDA428984EF958EB42BDACA2A5712E9DFA","3121"
"donors/custodyguide_v1complete_20260812/Projects/custody-guide/toolkit-reference/checklists/hearing-day.md","docs/planning/original-context/skills/CURATED-custodyguide_v1/Projects/custody-guide/toolkit-package/plugin/skills/toolkit/content/toolkit/checklists/hearing-day.md","C8BA73DE34B12AA145BF4BE325D5EDEDA428984EF958EB42BDACA2A5712E9DFA","3121"
"donors/custodyguide_v1complete_20260812/Projects/custody-guide/toolkit-reference/checklists/hearing-day.md","docs/planning/original-context/main-donor-inspiration-content/custodyguide_v1complete_20260812/Projects/custody-guide/toolkit-reference/checklists/hearing-day.md","C8BA73DE34B12AA145BF4BE325D5EDEDA428984EF958EB42BDACA2A5712E9DFA","3121"
"donors/custodyguide_v1complete_20260812/Projects/custody-guide/toolkit-reference/checklists/hearing-day.md","docs/planning/original-context/main-donor-inspiration-content/custodyguide_v1complete_20260812/Projects/custody-guide/toolkit-package/plugin/skills/toolkit/content/toolkit/checklists/hearing-day.md","C8BA73DE34B12AA145BF4BE325D5EDEDA428984EF958EB42BDACA2A5712E9DFA","3121"
"donors/custodyguide_v1complete_20260812/Projects/custody-guide/toolkit-reference/checklists/meet-and-confer.md","docs/planning/original-context/skills/CURATED-custodyguide_v1/Projects/custody-guide/toolkit-reference/checklists/meet-and-confer.md","41FB0C6C5DA4E87DE81FA34E39DC5F140563D810A3E92CE57A669B7E6ADC627A","3028"
"donors/custodyguide_v1complete_20260812/Projects/custody-guide/toolkit-reference/checklists/meet-and-confer.md","docs/planning/original-context/skills/CURATED-custodyguide_v1/Projects/custody-guide/toolkit-package/plugin/skills/toolkit/content/toolkit/checklists/meet-and-confer.md","41FB0C6C5DA4E87DE81FA34E39DC5F140563D810A3E92CE57A669B7E6ADC627A","3028"
"donors/custodyguide_v1complete_20260812/Projects/custody-guide/toolkit-reference/checklists/meet-and-confer.md","docs/planning/original-context/main-donor-inspiration-content/custodyguide_v1complete_20260812/Projects/custody-guide/toolkit-reference/checklists/meet-and-confer.md","41FB0C6C5DA4E87DE81FA34E39DC5F140563D810A3E92CE57A669B7E6ADC627A","3028"
"donors/custodyguide_v1complete_20260812/Projects/custody-guide/toolkit-reference/checklists/meet-and-confer.md","docs/planning/original-context/main-donor-inspiration-content/custodyguide_v1complete_20260812/Projects/custody-guide/toolkit-package/plugin/skills/toolkit/content/toolkit/checklists/meet-and-confer.md","41FB0C6C5DA4E87DE81FA34E39DC5F140563D810A3E92CE57A669B7E6ADC627A","3028"
"donors/custodyguide_v1complete_20260812/Projects/custody-guide/toolkit-reference/checklists/motion-filing.md","docs/planning/original-context/skills/CURATED-custodyguide_v1/Projects/custody-guide/toolkit-reference/checklists/motion-filing.md","7A3FC63393F8167DB4A4BFEE2129A787E8A00838C24962CD96FCE2D8E6DDE7C5","3085"
"donors/custodyguide_v1complete_20260812/Projects/custody-guide/toolkit-reference/checklists/motion-filing.md","docs/planning/original-context/skills/CURATED-custodyguide_v1/Projects/custody-guide/toolkit-package/plugin/skills/toolkit/content/toolkit/checklists/motion-filing.md","7A3FC63393F8167DB4A4BFEE2129A787E8A00838C24962CD96FCE2D8E6DDE7C5","3085"
"donors/custodyguide_v1complete_20260812/Projects/custody-guide/toolkit-reference/checklists/motion-filing.md","docs/planning/original-context/main-donor-inspiration-content/custodyguide_v1complete_20260812/Projects/custody-guide/toolkit-reference/checklists/motion-filing.md","7A3FC63393F8167DB4A4BFEE2129A787E8A00838C24962CD96FCE2D8E6DDE7C5","3085"
"donors/custodyguide_v1complete_20260812/Projects/custody-guide/toolkit-reference/checklists/motion-filing.md","docs/planning/original-context/main-donor-inspiration-content/custodyguide_v1complete_20260812/Projects/custody-guide/toolkit-package/plugin/skills/toolkit/content/toolkit/checklists/motion-filing.md","7A3FC63393F8167DB4A4BFEE2129A787E8A00838C24962CD96FCE2D8E6DDE7C5","3085"
"donors/custodyguide_v1complete_20260812/Projects/custody-guide/toolkit-reference/checklists/post-hearing-order-entry.md","docs/planning/original-context/skills/CURATED-custodyguide_v1/Projects/custody-guide/toolkit-reference/checklists/post-hearing-order-entry.md","33E19A6EB937C011BA85DB8647C2C9B521A9CA599181994A167E02EEE764ECF4","3115"
"donors/custodyguide_v1complete_20260812/Projects/custody-guide/toolkit-reference/checklists/post-hearing-order-entry.md","docs/planning/original-context/skills/CURATED-custodyguide_v1/Projects/custody-guide/toolkit-package/plugin/skills/toolkit/content/toolkit/checklists/post-hearing-order-entry.md","33E19A6EB937C011BA85DB8647C2C9B521A9CA599181994A167E02EEE764ECF4","3115"
"donors/custodyguide_v1complete_20260812/Projects/custody-guide/toolkit-reference/checklists/post-hearing-order-entry.md","docs/planning/original-context/main-donor-inspiration-content/custodyguide_v1complete_20260812/Projects/custody-guide/toolkit-reference/checklists/post-hearing-order-entry.md","33E19A6EB937C011BA85DB8647C2C9B521A9CA599181994A167E02EEE764ECF4","3115"
"donors/custodyguide_v1complete_20260812/Projects/custody-guide/toolkit-reference/checklists/post-hearing-order-entry.md","docs/planning/original-context/main-donor-inspiration-content/custodyguide_v1complete_20260812/Projects/custody-guide/toolkit-package/plugin/skills/toolkit/content/toolkit/checklists/post-hearing-order-entry.md","33E19A6EB937C011BA85DB8647C2C9B521A9CA599181994A167E02EEE764ECF4","3115"
"donors/custodyguide_v1complete_20260812/Projects/custody-guide/toolkit-reference/checklists/pre-filing.md","docs/planning/original-context/skills/CURATED-custodyguide_v1/Projects/custody-guide/toolkit-reference/checklists/pre-filing.md","045BC7DAAD3827ABDA994FF99A92FCA04C81914CB0D3BDC97AB336D56D9FE2D1","3072"
"donors/custodyguide_v1complete_20260812/Projects/custody-guide/toolkit-reference/checklists/pre-filing.md","docs/planning/original-context/skills/CURATED-custodyguide_v1/Projects/custody-guide/toolkit-package/plugin/skills/toolkit/content/toolkit/checklists/pre-filing.md","045BC7DAAD3827ABDA994FF99A92FCA04C81914CB0D3BDC97AB336D56D9FE2D1","3072"
"donors/custodyguide_v1complete_20260812/Projects/custody-guide/toolkit-reference/checklists/pre-filing.md","docs/planning/original-context/main-donor-inspiration-content/custodyguide_v1complete_20260812/Projects/custody-guide/toolkit-reference/checklists/pre-filing.md","045BC7DAAD3827ABDA994FF99A92FCA04C81914CB0D3BDC97AB336D56D9FE2D1","3072"
"donors/custodyguide_v1complete_20260812/Projects/custody-guide/toolkit-reference/checklists/pre-filing.md","docs/planning/original-context/main-donor-inspiration-content/custodyguide_v1complete_20260812/Projects/custody-guide/toolkit-package/plugin/skills/toolkit/content/toolkit/checklists/pre-filing.md","045BC7DAAD3827ABDA994FF99A92FCA04C81914CB0D3BDC97AB336D56D9FE2D1","3072"
"donors/custodyguide_v1complete_20260812/Projects/custody-guide/toolkit-reference/checklists/redaction.md","docs/planning/original-context/skills/CURATED-custodyguide_v1/Projects/custody-guide/toolkit-reference/checklists/redaction.md","56C59BEEE2A68964E69057FEA9ECB1618B90050D7473A5ED49E9DFA210FCB489","3070"
"donors/custodyguide_v1complete_20260812/Projects/custody-guide/toolkit-reference/checklists/redaction.md","docs/planning/original-context/skills/CURATED-custodyguide_v1/Projects/custody-guide/toolkit-package/plugin/skills/toolkit/content/toolkit/checklists/redaction.md","56C59BEEE2A68964E69057FEA9ECB1618B90050D7473A5ED49E9DFA210FCB489","3070"
"donors/custodyguide_v1complete_20260812/Projects/custody-guide/toolkit-reference/checklists/redaction.md","docs/planning/original-context/main-donor-inspiration-content/custodyguide_v1complete_20260812/Projects/custody-guide/toolkit-reference/checklists/redaction.md","56C59BEEE2A68964E69057FEA9ECB1618B90050D7473A5ED49E9DFA210FCB489","3070"
"donors/custodyguide_v1complete_20260812/Projects/custody-guide/toolkit-reference/checklists/redaction.md","docs/planning/original-context/main-donor-inspiration-content/custodyguide_v1complete_20260812/Projects/custody-guide/toolkit-package/plugin/skills/toolkit/content/toolkit/checklists/redaction.md","56C59BEEE2A68964E69057FEA9ECB1618B90050D7473A5ED49E9DFA210FCB489","3070"
"donors/custodyguide_v1complete_20260812/Projects/custody-guide/toolkit-reference/checklists/referee-hearing.md","docs/planning/original-context/skills/CURATED-custodyguide_v1/Projects/custody-guide/toolkit-reference/checklists/referee-hearing.md","ED99377001438C7EFBF652CAFBFF74DD25E3A0156A8DCEC4B75BB69891DC9C69","3101"
"donors/custodyguide_v1complete_20260812/Projects/custody-guide/toolkit-reference/checklists/referee-hearing.md","docs/planning/original-context/skills/CURATED-custodyguide_v1/Projects/custody-guide/toolkit-package/plugin/skills/toolkit/content/toolkit/checklists/referee-hearing.md","ED99377001438C7EFBF652CAFBFF74DD25E3A0156A8DCEC4B75BB69891DC9C69","3101"
"donors/custodyguide_v1complete_20260812/Projects/custody-guide/toolkit-reference/checklists/referee-hearing.md","docs/planning/original-context/main-donor-inspiration-content/custodyguide_v1complete_20260812/Projects/custody-guide/toolkit-reference/checklists/referee-hearing.md","ED99377001438C7EFBF652CAFBFF74DD25E3A0156A8DCEC4B75BB69891DC9C69","3101"
"donors/custodyguide_v1complete_20260812/Projects/custody-guide/toolkit-reference/checklists/referee-hearing.md","docs/planning/original-context/main-donor-inspiration-content/custodyguide_v1complete_20260812/Projects/custody-guide/toolkit-package/plugin/skills/toolkit/content/toolkit/checklists/referee-hearing.md","ED99377001438C7EFBF652CAFBFF74DD25E3A0156A8DCEC4B75BB69891DC9C69","3101"
"donors/custodyguide_v1complete_20260812/Projects/custody-guide/toolkit-reference/checklists/safety-planning.md","docs/planning/original-context/skills/CURATED-custodyguide_v1/Projects/custody-guide/toolkit-reference/checklists/safety-planning.md","03A5AD29E2914329BD14010240077DACFC2862378524F6E282F81B9C498FEFE0","3100"
"donors/custodyguide_v1complete_20260812/Projects/custody-guide/toolkit-reference/checklists/safety-planning.md","docs/planning/original-context/skills/CURATED-custodyguide_v1/Projects/custody-guide/toolkit-package/plugin/skills/toolkit/content/toolkit/checklists/safety-planning.md","03A5AD29E2914329BD14010240077DACFC2862378524F6E282F81B9C498FEFE0","3100"
"donors/custodyguide_v1complete_20260812/Projects/custody-guide/toolkit-reference/checklists/safety-planning.md","docs/planning/original-context/main-donor-inspiration-content/custodyguide_v1complete_20260812/Projects/custody-guide/toolkit-reference/checklists/safety-planning.md","03A5AD29E2914329BD14010240077DACFC2862378524F6E282F81B9C498FEFE0","3100"
"donors/custodyguide_v1complete_20260812/Projects/custody-guide/toolkit-reference/checklists/safety-planning.md","docs/planning/original-context/main-donor-inspiration-content/custodyguide_v1complete_20260812/Projects/custody-guide/toolkit-package/plugin/skills/toolkit/content/toolkit/checklists/safety-planning.md","03A5AD29E2914329BD14010240077DACFC2862378524F6E282F81B9C498FEFE0","3100"
"donors/custodyguide_v1complete_20260812/Projects/custody-guide/toolkit-reference/checklists/service.md","docs/planning/original-context/skills/CURATED-custodyguide_v1/Projects/custody-guide/toolkit-reference/checklists/service.md","6C07D95AD178CA868A05AEF7ED305FA02FF716A6AB4C097C3B545485CADFCBAB","2992"
